Conference,Year,Author Name,Publication
D,2009,b'Ben Hachey',1
D,2009,b'Bing Liu\nNathan Liu\nQun Liu\nYang Liu',1
D,2009,b'Brian Murphy',1
D,2009,b'Brian Roark\xe2\x80\xa0 Asaf Bachrach\xe2\x80\xa1 Carlos Cardenas\xe2\x97\xa6 and Christophe Pallier\xe2\x80\xa1',1
D,2009,b'Cairo TDC',1
D,2009,b'Casey Whitelaw and Ben Hutchinson and Grace Y Chung and Gerard Ellis',1
D,2009,b'Cem Akkaya and Janyce Wiebe Rada Mihalcea',1
D,2009,b'Changqin Quan',1
D,2009,b'Chris Callison-Burch',1
D,2009,b'Christof M\xc2\xa8uller and Iryna Gurevych',1
D,2009,b'Colin Cherry and Hisami Suzuki',1
D,2009,b'Dani Yogatama and Kumiko Tanaka-Ishii',1
D,2009,"b""Daniel Dahlmeier', Hwee Tou Ng',2, Tanja Schultz3""",1
D,2009,b'Daniel Galron',1
D,2009,"b'Daniel Ramage, David Hall, Ramesh Nallapati and Christopher D. Manning'",1
D,2009,b'Daniele Pighin',1
D,2009,b'David A. Smith',1
D,2009,b'David Mimno Hanna M. Wallach Jason Naradowsky David A. Smith Andrew McCallum',1
D,2009,b'Denis Filimonov1',1
D,2009,b'Diana Inkpen',1
D,2009,b'Ding Liu and Daniel Gildea',1
D,2009,b'Dmitry Davidov',2
D,2009,"b'Dong Zhou1,2 Vincent Wade1'",1
D,2009,b'Dragomir R. Radev',1
D,2009,b'Eduard Hovy and Zornitsa Kozareva',1
D,2009,b'Ekaterina Ovchinnikova Theodore Alexandrov Tonio Wandmacher',1
D,2009,b'Ellen Riloff',1
D,2009,b'Emily Pitler Ken Church',1
D,2009,b'Enrique Alfonseca Massimiliano Ciaramita Keith Hall',1
D,2009,b'Erin Fitzgerald',1
D,2009,b'Fabio Massimo Zanzotto',1
D,2009,b'Flora S. Tsai',1
D,2009,b'Frederick Jelinek',1
D,2009,b'Fuji Ren',1
D,2009,b'Gabriel Murray and Giuseppe Carenini',1
D,2009,b'Galileo Namata',1
D,2009,b'Gerasimos Lampouras* and Ion Androutsopoulos*+',1
D,2009,b'Giuseppe Riccardi',1
D,2009,b'Gregory Druck Burr Settles Andrew McCallum',1
D,2009,b'Guy Lebanon',1
D,2009,b'Hagen Firstenau',1
D,2009,"b'Hai Zhao( )\xe2\x80\xa0, Wenliang Chen({, _JCA)*, Chunyu Kit\xe2\x80\xa0(4941 )'",1
D,2009,"b'Hisami Suzuki, Xiao Li, and Jianfeng Gao'",1
D,2009,b'Hoifung Poon Pedro Domingos',1
D,2009,"b'Hui Zhang1, 2 Min Zhang1 Chew Lim Tan2 Haizhou Li1'",1
D,2009,"b'Hui Zhang1, 2 Min Zhang1 Haizhou Li1 Chew Lim Tan2'",1
D,2009,"b'Huihsin Tseng, Longbin Chen, Fan Li, Ziming Zhuang,\nLei Duan, Belle Tseng'",1
D,2009,b'Hwee Tou Ng',1
D,2009,"b'Ichiro Yamada\xe2\x80\xa0, Kentaro Torisawa\xe2\x80\xa0, Jun\xe2\x80\x99ichi Kazama\xe2\x80\xa0, Kow Kuroda\xe2\x80\xa0,\nMasaki Murata\xe2\x80\xa0, Stijn De Saeger\xe2\x80\xa0, Francis Bond\xe2\x80\xa0 and Asuka Sumida\xe2\x80\xa1'",1
D,2009,b'Jacob Eisenstein\xe2\x88\x97 James Clarke\xe2\x80\xa0 Dan Goldwasser\xe2\x80\xa0 Dan Roth\xe2\x88\x97\xe2\x80\xa0',1
D,2009,b'Janyce Wiebe',1
D,2009,b'Jason Baldridge',1
D,2009,b'Jason Eisner',2
D,2009,b'Javier Artiles Enrique Amig\xc2\xb4o Julio Gonzalo\nUNED NLP & IR group UNED NLP & IR group UNED NLP & IR group',1
D,2009,b'Jeff Mitchell and Mirella Lapata',1
D,2009,b'Jenny Rose Finkel and Christopher D. Manning',1
D,2009,"b'Jianfeng Gao&quot;, Qiang Wu&quot;, Chris Burges&quot;, Krysta Svore&quot;,\nYi Su#, Nazan Khan$, Shalin Shah$, Hongyan Zhou$'",1
D,2009,"b'Jong-Hoon Oh, Kiyotaka Uchimoto, and Kentaro Torisawa'",1
D,2009,b'Junhui Li\xe2\x80\xa0 Guodong Zhou\xe2\x80\xa0\xe2\x88\x97 Hai Zhao\xe2\x80\xa0* Qiaoming Zhu\xe2\x80\xa0 Peide Qian\xe2\x80\xa0\xe2\x80\xa0 Jiangsu Provincial Key Lab for Computer Information Processing Technologies',1
D,2009,b'Jun\xe2\x80\x99ichi Tsujii',1
D,2009,b'Jurgen Van Gael Andreas Vlachos Zoubin Ghahramani',1
D,2009,b'Justin Washtell',1
D,2009,b'KONG Fang ZHOU GuoDong* ZHU Qiaoming',1
D,2009,b'Katja Markert',1
D,2009,b'Katrin Erk Diana McCarthy',1
D,2009,b'Kedar Bellare',1
D,2009,b'Keith Hall',1
D,2009,b'Kevin Gimpel and Noah A. Smith',1
D,2009,b'Kevyn Collins-Thompson',1
D,2009,b'Khalil Sima\xe2\x80\x99an',1
D,2009,b'Koen Deschacht Marie-Francine Moens',1
D,2009,b'Kristina Toutanova',1
D,2009,b'Laura Rimell and Stephen Clark',1
D,2009,b'Liang Huang',1
D,2009,b'Lin Sun and Anna Korhonen',1
D,2009,b'Linlin Li and Caroline Sporleder',1
D,2009,b'Lise Getoor',1
D,2009,b'Longhua Qian Guodong Zhou Fang Kong Qiaoming Zhu',1
D,2009,b'Lun-Wei Ku Ting-Hao Huang Hsin-Hsi Chen',1
D,2009,"b""Makoto Miwa' Rune S\xc3\xa6tre' Yusuke Miyao' Jun\xe2\x80\x99ichi Tsujii',2,3""",1
D,2009,b'Marco Baroni',1
D,2009,b'Marco Dinarelli',1
D,2009,b'Marco Pennacchiotti Patrick Pantel',1
D,2009,b'Marius Popescu',1
D,2009,b'Mark Dredze\xe2\x80\xa0 Alex Kulesza*',1
D,2009,b'Mark Hopkins and Greg Langmead',1
D,2009,b'Mark Steedman',1
D,2009,b'Markus Dreyer and Jason Eisner',1
D,2009,"b'Mary Harper1,2'",1
D,2009,b'Masaru Kitsuregawa',1
D,2009,b'Massimo Poesio',1
D,2009,"b'Matthew Frampton, Jia Huang, Trung Huu Bui and Stanley Peters'",1
D,2009,b'Matthew Honnibal and James R. Curran',1
D,2009,b'Matti K\xc2\xa8a\xc2\xa8ari\xc2\xa8ainen',1
D,2009,b'Michael Paul and Roxana Girju',1
D,2009,b'Michael White and Rajakrishnan Rajkumar',1
D,2009,b'Min Zhang Haizhou Li',1
D,2009,b'Minwoo Jeong\xe2\x80\xa0* Chin-Yew Lin$ Gary Geunbae Lee\xe2\x80\xa0',1
D,2009,b'Mirella Lapata',1
D,2009,b'Mitesh M. Khapra Sapan Shah Piyush Kedia Pushpak Bhattacharyya',1
D,2009,"b'Nan Duan1, Mu Li2, Tong Xiao3, Ming Zhou2'",1
D,2009,b'Naoki Yoshinaga',1
D,2009,"b'Olena Medelyan, Eibe Frank, Ian H. Witten'",1
D,2009,"b'Patrick Pantel\xe2\x80\xa0, Eric Crestan\xe2\x80\xa0, Arkady Borkovsky\xe2\x80\xa1, Ana-Maria Popescu\xe2\x80\xa0, Vishnu Vyas\xe2\x80\xa0'",1
D,2009,b'Paul Kidwell',1
D,2009,b'Prakash Srinivasan',1
D,2009,b'Preslav Nakov',1
D,2009,b'Program Co-Chairs:',1
D,2009,b'Qiuye Zhao Mitch Marcus',1
D,2009,b'Rajesh Ranganath Dan Jurafsky Dan McFarland',1
D,2009,b'Ram Boukobza Ari Rappoport',1
D,2009,b'Ramanathan Narayanan Bing Liu * Alok Choudhary',1
D,2009,b'Reut Tsarfaty Khalil Sima\xe2\x80\x99an Remko Scha',1
D,2009,b'Richard Johansson',1
D,2009,b'Robert C. Moore Chris Quirk',1
D,2009,"b'Roy Bar-Haim\xc2\xa7, Jonathan Berant*, Ido Dagan\xc2\xa7'",1
D,2009,b'Roy Tromble',1
D,2009,b'Rui Wang',1
D,2009,b'Ryohei Sasano and Sadao Kurohashi',1
D,2009,"b'Saif Mohammad\xcf\x86t*, Cody Dunne*t, and Bonnie Dorr\xcf\x86tt*'",1
D,2009,b'Sajib Dasgupta and Vincent Ng',1
D,2009,b'Samer Hassan and Rada Mihalcea',1
D,2009,b'Sara Tonelli Claudio Giuliano',1
D,2009,"b'Sergio Penkale, Andy Way'",1
D,2009,b'Simone Teufel Advaith Siddharthan Colin Batchelor',1
D,2009,b'Steve DeNeefe and Kevin Knight',1
D,2009,b'Stijn De Saeger\xc2\xa7 Masaki Muratalf Jun\xe2\x80\x99ichi Kazamall',1
D,2009,b'Swapna Somasundaran',1
D,2009,"b""Tadayoshi Hara' Yusuke Miyao' Jun\xe2\x80\x99ichi Tsujii',2,3""",1
D,2009,"b'Taesun Moon, Katrin Erk, and Jason Baldridge'",1
D,2009,b'Tagyoung Chung and Daniel Gildea',1
D,2009,b'Tim Miller',1
D,2009,"b'Tim Paek, Microsoft\nMarius Pas\xc2\xb8ca, Google\nCarlo Strapparava, FBK-irst'",1
D,2009,"b'Tong Xiao*, Mu Li+, Dongdong Zhang+, Jingbo Zhu*, Ming Zhou+'",1
D,2009,"b'Tong Xiao, Mu Li, Dongdong Zhang, Jingbo Zhu and Ming Zhou'",1
D,2009,b'Trevor Cohn and Phil Blunsom',1
D,2009,b'Truc-Vien T. Nguyen and Alessandro Moschitti and Giuseppe Riccardi',1
D,2009,b'Varga Istv\xc3\xa1n',1
D,2009,b'Vivi Nastase and Michael Strube',1
D,2009,"b""Wei Lu', Hwee Tou Ng' 2, Wee Sun Lee' ,2""",1
D,2009,b'Weiwei Sun and Zhifang Sui and Meng Wang and Xin Wang',1
D,2009,b'Wen-Yun Yang t* Yunbo Cao tt Chin-Yew Lin t',1
D,2009,b'Wen-tau Yih',1
D,2009,b'Wenbin Jiang and Qun Liu',1
D,2009,"b'Wenliang Chen, Jun\xe2\x80\x99ichi Kazama, Kiyotaka Uchimoto, and Kentaro Torisawa'",1
D,2009,b'Xavier Carreras Michael Collins',1
D,2009,b'Xiao Li',1
D,2009,b'Xiaodong He',1
D,2009,"b'Xiaojun Lin, Yang Fan, Meng Zhang, Xihong Wu; Huisheng Chi'",1
D,2009,b'Xinglong Wang\xe2\x80\xa0$ Jun\xe2\x80\x99ichi Tsujii*\xe2\x80\xa0$ Sophia Ananiadou\xe2\x80\xa0$',1
D,2009,"b'Yang Feng, Yang Liu, Haitao Mi, Qun Liu, Yajuan L\xc2\xa8u'",1
D,2009,"b'Yang Liu, Tian Xia , Xinyan Xiao and Qun Liu'",1
D,2009,b'Yejin Choi and Claire Cardie',1
D,2009,b'Yi Zhang',2
D,2009,b'Yoav Goldberg\xe2\x88\x97 and Michael Elhadad',1
D,2009,b'Yokoyama Shoichi',1
D,2009,"b'Yuanbin Wu, Qi Zhang, Xuanjing Huang, Lide Wu'",1
D,2009,b'Yumao Lu Fuchun Peng Gilad Mishne Xing Wei Benoit Dumoulin',1
D,2009,b'Yusuke Miyao',1
D,2009,"b'Yuval Marton*\xe2\x80\xa0, Saif Mohammad\xe2\x80\xa0, and Philip Resnik*\xe2\x80\xa0'",1
D,2009,"b'Yuval Marton,* Chris Callison-Burch,\xe2\x80\xa0 and Philip Resnik*'",1
D,2009,b'ZHOU GuoDong KONG Fang',1
D,2009,"b'Zhanyi Liu1,2, Haifeng Wang2, Hua Wu2, Sheng Li1'",1
D,2009,b'Zhifei Li and Jason Eisner',1
D,2009,b'Zhiheng Huang Marcus Thint Asli Celikyilmaz',1
D,2009,"b'Zhiheng Huang1, Guangping Zeng1,2, Weiqun Xu3, and Asli Celikyilmaz1'",1
D,2009,"b'Zhiyuan Liu, Peng Li, Yabin Zheng, Maosong Sun'",1
D,2009,"b""Zhongqiang Huang'""",1
D,2009,"b'Ziheng Lin, Min-Yen Kan and Hwee Tou Ng'",1
D,2010,"b'1,2Xiaohua Liu, 3Bo Han*, 4Kuan Li*, 5Stephan Hyeonjun Stiller and 2Ming Zhou'",1
D,2010,b'Abdelmajid Ben Hamadou',1
D,2010,"b'Adri`a de Gispert, Juan Pino, William Byrne'",1
D,2010,b'Ahmed Hassan Vahed Qazvinian Dragomir Radev',1
D,2010,b'Ahmet Aker Trevor Cohn Robert Gaizauskas',1
D,2010,b'Aida Khemakhem',1
D,2010,b'Ainur Yessenalina',1
D,2010,b'Alla Rozovskaya and Dan Roth',1
D,2010,b'Amarnag Subramanya Slav Petrov Fernando Pereira',1
D,2010,b'Amit Goyal',1
D,2010,b'Amr Ahmed',1
D,2010,b'Andr\xc2\xb4e F. T. Martins*\xe2\x80\xa0 Noah A. Smith* Eric P. Xing*',1
D,2010,"b'Antal van den Bosch, Tilburg University\nDavid Chiang, USC Information Sciences Institute\nJennifer Chu-Carroll, IBM Research\nEvgeniy Gabrilovich, Yahoo! Research\nJianfeng Gao, Microsoft Research\nJulio Gonzalo, UNED'",1
D,2010,b'Apoorv Agarwal',1
D,2010,b'Ari Rappoport',1
D,2010,b'Arjun Mukherjee Bing Liu',1
D,2010,b'Aur\xc2\xb4elien Max',1
D,2010,b'Avihai Mejer',1
D,2010,b'Bilel Gargouri',1
D,2010,"b""Chang Liu' and Daniel Dahlmeier2 and Hwee Tou Ng' ,2""",1
D,2010,b'Chen Zhang Joyce Y. Chai',1
D,2010,b'Ching-Yun Chang Stephen Clark',1
D,2010,b'Chris Dyer',1
D,2010,"b'Christina Sauper, Aria Haghighi, Regina Barzilay'",1
D,2010,b'Christos Christodoulopoulos',1
D,2010,b'Claire Cardie',1
D,2010,b'Dan Klein',1
D,2010,"b'Daniel D. Walker, William B. Lund, and Eric K. Ringger'",1
D,2010,b'Danish Contractor Govind Kothari Tanveer A. Faruquie\nL. Venkata Subramaniam Sumit Negi',1
D,2010,b'Dave Golland Percy Liang Dan Klein',1
D,2010,b'David Guthrie',1
D,2010,b'Dmitriy Genzel Jakob Uszkoreit Franz Och',1
D,2010,b'Dominic Espinosa and Rajakrishnan Rajkumar and Michael White and Shoshana Berleant',1
D,2010,b'Eduardo Blanco and Dan Moldovan',1
D,2010,b'Ekaterina Buyko and Udo Hahn',1
D,2010,b'Elie Bienenstock',1
D,2010,b'Ellen Riloff',1
D,2010,b'Eric A. Hardisty',1
D,2010,"b'Eric Fosler-Lussier, The Ohio State University\nBest Paper Award Committee'",1
D,2010,b'Eric P. Xing',1
D,2010,b'Erica Greene',1
D,2010,b'Eugene Charniak',1
D,2010,"b'Fan Bu, Xingwei Zhu, Yu Hao and Xiaoyan Zhu'",1
D,2010,b'Fang Kong Guodong Zhou*',1
D,2010,b'Florian Boudin',1
D,2010,b'Gabor Angeli',1
D,2010,b'Gae-won You\xe2\x80\xa0 Seung-won Hwang\xe2\x80\xa0 Young-In Song$ Long Jiang$ Zaiqing Nie$',1
D,2010,b'George Foster and Cyril Goutte and Roland Kuhn',1
D,2010,b'Georgiana Dinu',1
D,2010,b'Guillaume Wisniewski and Alexandre Allauzen and Fran\xc2\xb8cois Yvon',1
D,2010,"b'Haitao Mi 2,1'",1
D,2010,b'Hal Daum\xc2\xb4e III',1
D,2010,"b'Hang Li, Microsoft Research Asia\nLluis M`arquez, Technical University of Catalonia\nArea Chairs'",1
D,2010,b'Hendra Setiawan',1
D,2010,"b'Hideki Isozaki, Tsutomu Hirao, Kevin Duh, Katsuhito Sudoh, Hajime Tsukada'",1
D,2010,b'Hiroya Takamura',1
D,2010,b'Hugo Hernault Danushka Bollegala Mitsuru Ishizuka',1
D,2010,"b'Hui Zhang1, 2, 3 Min Zhang1 Haizhou Li1 Eng Siong Chng2'",1
D,2010,b'Ioannis P. Klapaftis',1
D,2010,b'Isaac Persing and Alan Davis and Vincent Ng',1
D,2010,b'Jackie Chi Kit Cheung and Gerald Penn',1
D,2010,b'Jacob Eisenstein Brendan O\xe2\x80\x99Connor Noah A. Smith Eric P. Xing',1
D,2010,b'Jesse Davis',1
D,2010,b'Jian-Yun Nie',1
D,2010,"b'Jinhua Du, Jie Jiang, Andy Way'",1
D,2010,b'Jinxi Xu and Antti-Veikko I. Rosti',1
D,2010,b'John C. Platt Kristina Toutanova Wen-tau Yih',1
D,2010,b'Jordan Boyd-Graber',2
D,2010,b'Joseph Reisinger',1
D,2010,"b'Karthik Raghunathan, Heeyoung Lee, Sudarshan Rangarajan, Nathanael Chambers,\nMihai Surdeanu, Dan Jurafsky, Christopher Manning'",1
D,2010,b'Kevin Knight',1
D,2010,b'Koby Crammer',1
D,2010,b'Kostadin Cholakov Gertjan van Noord',1
D,2010,"b'Kristian Woodsend, Yansong Feng and Mirella Lapata'",1
D,2010,b'Laura Chiticariu Rajasekar Krishnamurthy Yunyao Li Frederick Reiss Shivakumar Vaithyanathan',1
D,2010,b'Lei Shi Rada Mihalcea Mingjun Tian',1
D,2010,b'Liang Huang 1',1
D,2010,b'Libin Shen and Bing Zhang and Spyros Matsoukas and\nJinxi Xu and Ralph Weischedel',1
D,2010,b'Limin Yao Sebastian Riedel Andrew McCallum',1
D,2010,b'Longhua Qian Guodong Zhou',1
D,2010,b'Manabu Okumura',1
D,2010,b'Marco Baroni and Roberto Zamparelli',1
D,2010,"b'Mark Dredze, Aren Jansen, Glen Coppersmith, Ken Church'",1
D,2010,b'Mark Hepple',1
D,2010,b'Mark Hopkins and Greg Langmead',1
D,2010,b'Mark Steedman',1
D,2010,b'Martin Dawes',1
D,2010,b'Mary Harper\xe2\x80\xa0$',1
D,2010,b'Michael J. Paul* ChengXiang Zhai Roxana Girju',1
D,2010,b'Michael Lamar',1
D,2010,"b'Ming-Wei Chang, Michael Connor and Dan Roth'",1
D,2010,b'Minh-Thang Luong Preslav Nakov Min-Yen Kan',1
D,2010,b'Mirella Lapata',1
D,2010,b'Niklas Jakob',1
D,2010,b'Owen Rambow',2
D,2010,"b""Pawe\xc5\x82 Mazur' ,2""",1
D,2010,b'Pedro M. Q. Aguiar$',1
D,2010,b'Percy Liang',1
D,2010,"b'Peter McClanahan, George Busby, Robbie Haertel, Kristian Heal \xe2\x80\xa0,\nDeryle Lonsdale\xe2\x80\xa1, Kevin Seppi, Eric Ringger'",1
D,2010,b'Phil Blunsom Trevor Cohn',1
D,2010,b'Philip Resnik',3
D,2010,b'Philip Resnik Olivia Buzek Chang Hu',1
D,2010,b'Qiaoming Zhu Junhui Li Hongling Wang Guodong Zhou\xe2\x88\x97',1
D,2010,b'Quang Xuan Do Dan Roth',1
D,2010,"b'Radu Florian, John F. Pitrelli, Salim Roukos and Imed Zitouni'",1
D,2010,b'Raghavendra Udupa',1
D,2010,b'Raymond Mooney',1
D,2010,b'Razvan Bunescu',1
D,2010,b'Rebecca Dridan and Timothy Baldwin',1
D,2010,"b'Regina Barzilay, Massachusetts Institute of Technology'",1
D,2010,b'Robert Dale2',1
D,2010,b'Roi Reichart',1
D,2010,b'Roi Reichart Ari Rappoport',1
D,2010,b'Ruiqiang Zhang and Yuki Konda and Anlei Dong\nPranam Kolari and Yi Chang and ZhaohuiZheng',1
D,2010,b'Rushin Shah',1
D,2010,b'Samidh Chatterjee\xe2\x88\x97 Nicola Cancedda',1
D,2010,b'Samuel Brody',1
D,2010,"b'Sankaranarayanan Ananthakrishnan, Rohit Prasad, David Stallard, and Prem Natarajan'",1
D,2010,b'Shafiq Joty and Giuseppe Carenini and Gabriel Murray and Raymond T. Ng',1
D,2010,b'Shaishav Kumar',1
D,2010,"b'Shane Bergsma, Aditya Bhargava, Hua He, Grzegorz Kondrak'",1
D,2010,b'Shaojun Zhao and Daniel Gildea',1
D,2010,b'Sharon Goldwater',1
D,2010,b'Slav Petrov*',1
D,2010,"b'Slav Petrov, Pi-Chuan Chang, Michael Ringgaard, Hiyan Alshawi'",1
D,2010,"b'Stefan Schoenmackers, Oren Etzioni, Daniel S. Weld'",1
D,2010,"b'Stephen A. Boxwell, Dennis N. Mehay, Chris Brew'",1
D,2010,"b""Su Nam Kim,' Lawrence Cavedon\xc2\xb0 and Timothy Baldwin'""",1
D,2010,b'Suresh Manandhar',1
D,2010,"b'Taesun Moon, Katrin Erk, and Jason Baldridge'",1
D,2010,b'Tagyoung Chung and Daniel Gildea',1
D,2010,"b'Tahira Naseem, Harr Chen, Regina Barzilay Mark Johnson'",1
D,2010,b'Tao Zhuang and Chengqing Zong',1
D,2010,b'Tara McIntosh',1
D,2010,b'Terry Koo Alexander M. Rush Michael Collins Tommi Jaakkola David Sontag',1
D,2010,"b'Thomas Lin, Mausam, Oren Etzioni'",1
D,2010,b'Tom Kwiatkowski* Luke Zettlemoyer\xe2\x80\xa0 Sharon Goldwater* Mark Steedman*',1
D,2010,b'Tugba Bodrumlu',1
D,2010,b'Valentin Zhikov',1
D,2010,"b'Vladimir Eidelman\xe2\x80\xa0, Zhongqiang Huang\xe2\x80\xa0, and Mary Harper\xe2\x80\xa0\xe2\x80\xa1\xe2\x80\xa0Laboratory for Computational Linguistics and Information Processing'",1
D,2010,"b'Wayne Xin Zhao\xe2\x80\xa0, Jing Jiang$, Hongfei Yan\xe2\x80\xa0, Xiaoming Li\xe2\x80\xa0\xe2\x80\xa0School of Electronics Engineering and Computer Science, Peking University, China'",1
D,2010,b'Wei Lu and Hwee Tou Ng',1
D,2010,"b'Xian Qian, Qi Zhang, Yaqian Zhou, Xuanjing Huang, Lide Wu'",1
D,2010,b'Xiao-Li Li Bing Liu See-Kiong Ng',1
D,2010,"b'Xin Zhao, Jing Jiang, Hongfei Yan and Xiaoming Li'",1
D,2010,b'Yakov Kronrod Alex Quinn Benjamin B. Bederson',1
D,2010,b'Yariv Maron',1
D,2010,b'Yassine Benajiba Imed Zitouni',1
D,2010,b'Yisong Yue',1
D,2010,b'Yoong Keok Lee Aria Haghighi Regina Barzilay',1
D,2010,b'Yue Zhang and Stephen Clark',1
D,2010,b'Yunfeng Huang',1
D,2010,b'Yunliang Jiang Cindy Xide Lin Qiaozhu Mei',1
D,2010,b'Yves Scherrer',1
D,2010,b'Zahar Prasov and Joyce Y. Chai',1
D,2010,"b'Zhiyuan Liu, Wenyi Huang, Yabin Zheng and Maosong Sun'",1
D,2010,b'Zhongjun He Yao Meng Hao Yu',1
D,2010,b'Zhongqiang Huang',1
D,2010,b'Zhongqiang Huang\xe2\x80\xa0\xe2\x80\xa0UMIACS',1
D,2010,b'Zornitsa Kozareva and Eduard Hovy',1
D,2010,b'u-tokyo.ac.jp u-tokyo.ac.jp u-tokyo.ac.jp',1
D,2010,b'\xe2\x80\xa0*Mark Dredze and \xe2\x80\xa0*Tim Oates and \xe2\x80\xa0$Christine Piatko',1
D,2011,"b'$ Human & Information Science Research Division,'",1
D,2011,b'Adri`a de Gispert\xe2\x8b\x86 Michael Rileyt',1
D,2011,b'Ai Azuma Yuji Matsumoto',1
D,2011,b'Ainur Yessenalina',1
D,2011,b'Alan Ritter',1
D,2011,"b'Alan Ritter, Sam Clark, Mausam and Oren Etzioni'",1
D,2011,b'Alessandro Moschitti',1
D,2011,b'Alessandro Moschitti\xe2\x80\xa0 Jennifer Chu-Carroll\xe2\x80\xa1 Siddharth Patwardhan\xe2\x80\xa1\nJames Fan\xe2\x80\xa1 Giuseppe Riccardi\xe2\x80\xa0',1
D,2011,"b'Ali El-Kahky1, Kareem Darwish1, Ahmed Saad Aldein2, Mohamed Abd El-Wahab3,\nAhmed Hefny2, Waleed Ammar4'",1
D,2011,b'Altaf Rahman and Vincent Ng',1
D,2011,b'Amal Alsaif',1
D,2011,b'Amit Dubey and Frank Keller and Patrick Sturt',1
D,2011,b'Amit Goyal and Hal Daum\xc2\xb4e III',1
D,2011,b'Amittai Axelrod Xiaodong He Jianfeng Gao',1
D,2011,b'Ananthakrishnan Ramanathan',1
D,2011,b'Andrea Gesmundo',1
D,2011,b'Andr\xc2\xb4e F. T. Martins*\xe2\x80\xa0 Noah A. Smith* Pedro M. Q. Aguiar$ M\xc2\xb4ario A. T. Figueiredo\xe2\x80\xa0',2
D,2011,b'Angel X. Changf* Daniel Jurafsky$f',1
D,2011,b'Anna Kazantseva',1
D,2011,b'Anna Korhonen',1
D,2011,b'Anoop Deoras Tom\xc2\xb4a\xcb\x87s Mikolov Kenneth Church',1
D,2011,"b'Anthony Fader, Stephen Soderland, and Oren Etzioni'",1
D,2011,b'Area Chairs',1
D,2011,b'Ashequl Qadir and Ellen Riloff',1
D,2011,b'Ashish Venugopal1 Jakob Uszkoreit1 David Talbot1 Franz J. Och1 Juri Ganitkevitch2',1
D,2011,b'Balamurali A R12 Aditya Joshi2 Pushpak Bhattacharyya2',1
D,2011,b'Benjamin B\xc3\xb6rschinger',1
D,2011,b'Bevan K. Jones',1
D,2011,b'Brian Roark',1
D,2011,b'Bryan R. Routledge',1
D,2011,b'Bryan Rink and Sanda Harabagiu',1
D,2011,b'Burr Settles',1
D,2011,"b'Cane Wing-ki Leung1, Jing Jiang1, Kian Ming A. Chai2, Hai Leong Chieu2, Loo-Nin Teow2'",1
D,2011,"b""Chang Liu' and Daniel Dahlmeier2 and Hwee Tou Ng' ,2""",1
D,2011,b'Chang Wang James Fan Aditya Kalyanpur David Gondek',1
D,2011,b'Chao Shen and Tao Li',1
D,2011,b'Christof Monz',1
D,2011,b'Christos Christodoulopoulos',1
D,2011,b'Claire Cardie',1
D,2011,b'Colin Cherry',1
D,2011,b'Dani Yogatama Michael Heilman Brendan O\xe2\x80\x99Connor Chris Dyer',1
D,2011,"b""Daniel Dahlmeier' and Hwee Tou Ng' ,2""",1
D,2011,b'Daniel Jurafsky',1
D,2011,b'Danilo Giampiccolo',1
D,2011,b'David Hall and Dan Klein',1
D,2011,b'David Mimno David Blei',1
D,2011,b'Deepak Agarwal Bee-Chung Chen Bo Pang',1
D,2011,b'Denis Filimonov\xe2\x80\xa0$',1
D,2011,b'Dianne P. O\xe2\x80\x99Leary',1
D,2011,b'Diarmuid O\xc2\xb4 S\xc2\xb4eaghdha',1
D,2011,b'Dipak L. Chaudhari Om P. Damani Srivatsan Laxman',1
D,2011,b'Duangmanee (Pew) Putthividhya',1
D,2011,b'Edward Grefenstette',1
D,2011,"b'Emily M. Bender\xe2\x99\xa0, Dan Flickinger\xe2\x99\xa5, Stephan Oepen\xe2\x99\xa3, Yi Zhang\xe2\x99\xa6\xe2\x99\xa0Dept of Linguistics, University of Washington, \xe2\x99\xa5CSLI, Stanford University'",1
D,2011,b'Emily Thomforde Mark Steedman',1
D,2011,"b'Enrique Amig\xc2\xb4o \xe2\x80\xa0 Julio Gonzalo \xe2\x80\xa0 Jes\xc2\xb4us Gim\xc2\xb4enez \xe2\x80\xa1 Felisa Verdejo\xe2\x80\xa0\n\xe2\x80\xa0 UNED, Madrid'",1
D,2011,b'Enrique Henestroza Anguiano and Marie Candito',1
D,2011,b'Eric V. Slud',1
D,2011,b'Fabien Cromieres',1
D,2011,b'Fabio Massimo Zanzotto Marco Pennacchiotti Kostas Tsioutsiouliklis',1
D,2011,b'Florian Laws Christian Scheible Hinrich Sch\xc2\xa8utze',1
D,2011,b'Gennadi Lembersky and Noam Ordan and Shuly Wintner',1
D,2011,b'Giorgio Satta',2
D,2011,b'Graeme Hirst',1
D,2011,b'Identifying and Following Expert Investors in Stock Microblogs',1
D,2011,b'James Henderson',1
D,2011,b'Jason Katz-Brown Slav Petrov Ryan McDonald Franz Och\nDavid Talbot Hiroshi Ichikawa Masakazu Seno Hideto Kazawa',1
D,2011,"b""Jason Riesa' Ann Irvine' Daniel Marcus""",1
D,2011,"b'Jette Viethen1,2'",1
D,2011,"b'Jiajun Zhang, Feifei Zhai and Chengqing Zong'",1
D,2011,b'Jian-Yun Nie',1
D,2011,"b'Jianxing Yu1, Zheng-Jun Zha1, Meng Wang1, Kai Wang2, Tat-Seng Chua1'",1
D,2011,b'Jing Jiang',1
D,2011,b'Jiri Navratil',1
D,2011,b'Joel Lang and Mirella Lapata',1
